Date	Nasdaq		AA	AAPL	AET	ALTR	AMAT	AMD	AMGN	AOC	APA	APD	ASH	AT	AVY	AXP	AYE	BA	BAC	BAX	BBY	BC	BF-B	BLL	BMY	BNI	C	CAH	CAT	CCE	CCL	CEG	CFC	CLX	CMI	COP	COST	CSX	CVX	DD	DELL	DIS	DOV	DUK	ED	EDS	EIX	EK	EOG	EXC	F	FPL	FRX	GE	GM	GPS	GT	HD	HLT	HON	HPC	HPQ	HRB	HSY	HUM	IBM	INTC	IPG	JNJ	JPM	JWN	K	KBH	KMI	KO	KR	LEG	LEN	LLY	LM	LMT	LOW	LUV	MAS
4/18/2002	-0.001980899		-0.005637161	-0.02795213	0.01312109	-0.003276006	-0.02187941	-0.1622808	0.01895459	-0.005729033	0.01141131	-0.00722499	0.000924927	-0.005044147	-0.00707717	0.02971647	0.02405072	-0.03745389	-0.002416711	0.02538546	0.00357037	-0.01813469	0.007531901	-0.02445949	0.02300715	-0.007831478	-0.01200815	0.01146519	-0.009615459	-0.001609874	-0.02080612	0.00148258	0	-0.01317608	-0.01403532	0.004499445	0.00506819	-0.01835967	0.006254269	-0.005176888	-0.00623055	0.01170618	-0.004649263	-0.01300556	0.006695095	0.02079509	-0.01213685	-0.005534431	0.01260415	0.003577821	-0.01910418	0.01014841	-0.01534828	0.004413519	-0.01337813	0.02099245	-0.02288635	0.003208216	0.005383593	-0.0548866	-0.01232048	-0.02443403	0.0343935	0.001609529	0.04999418	0.04765966	-0.006206916	-0.001230769	0.02796535	-0.000323992	0.01300408	0	-0.009233676	0.0184747	-0.00393416	0.009534692	0.01093863	-0.01670632	0.0118163	-0.004895971	-0.002147844	0.00870168	-0.02412339	-0.02502613
4/19/2002	-0.001351417		0.000892193	-0.01667367	0.03026366	-0.08470217	-0.00842594	-0.03554494	-0.01224434	-0.06008613	0.005281038	0.001317523	-0.01834914	-0.01837255	0.008662655	0.02419809	0.000479962	-0.02194011	0.01373176	0.01031227	0.004149384	-0.006118722	0.006329135	0.002169669	-0.00799243	0	-0.01106773	0.02718835	0.002010859	0.0285885	0.004060919	0.01543581	0.000947418	0.001250469	-0.01495222	0.009679897	-0.007005706	0.002891011	0.005676458	-0.007940488	0.005133858	0.0221663	0.003010814	-0.002279203	0.001212489	0.00185052	0.005767398	0.001040042	0.01590491	0.0137444	0.03068173	0.01158314	0.003992021	-0.002713706	0.01961232	0.000716076	0.009037567	-0.00750191	-0.007409936	-0.01122943	-0.003311261	0.02673024	0.002110819	0.000321595	0.0125867	0.000471198	-0.01148038	0.02763194	0.003078504	0.01351807	0.002580647	0.003844926	0.01381874	0.01569539	0.0221593	0.004958315	0.01597271	0.005170197	-0.004433919	0.01007181	-0.001613916	-0.001368926	0.02040887	-0.006861783
4/22/2002	-0.009320165		-0.04841865	-0.01777107	0.001805055	-0.0340555	-0.01628574	-0.05754549	-0.01417961	-0.002137732	-0.007932053	-0.02173999	-0.01869213	-0.02820767	-0.03401689	-0.01942347	-0.002161644	0.00913712	-0.007529125	-0.02168464	-0.00950973	-0.02192435	0.0240839	-0.03215428	-0.02280292	-0.02463646	-0.02334309	0.01117174	-0.02234503	0.001564537	-0.004060919	0.002913331	0.01503788	-0.002502504	-0.04549574	-0.009305855	-0.02628175	-0.04729014	-0.01548313	-0.02165786	-0.006973785	-0.01614995	-0.02350447	0.008520358	0.00573933	-0.03639808	0.02336702	0.0154722	0.000985707	0.01051258	-0.01961559	-0.006547299	0.006618158	-0.02545717	-0.006429637	-0.01151921	-0.006770507	-0.0132108	0.01343204	-0.01346318	-0.01503788	-0.02261621	-0.01380064	0.001285347	-0.01512316	-0.01208546	-0.00140056	-0.02609371	-0.01791916	-0.03117135	-0.02611114	0.0015977	0.05170492	-0.000222494	0.00707717	0.008952611	-0.01033156	0.02671348	-0.005839881	-0.005175837	-0.01227896	-0.003659656	-0.03682062	0.000809717
4/23/2002	-0.007067927		-0.00062422	-0.01230028	-0.02464753	-0.02383847	-0.005881217	0.03087724	-0.0229314	-0.00521074	0.0206425	-0.05390526	-0.02264004	0.001852588	0.02854516	0.005588168	0.007664708	-0.01501874	0.01296947	-0.01188892	-0.02081837	0.005422328	-0.01580168	0.01422246	-0.02373529	-0.007704198	0.000833218	-0.04909572	-0.01365068	-0.01416975	0.009449952	0.00036357	0.02396428	0.01590886	-0.01792751	0.004849851	-0.02138177	-0.00060551	0.003825141	-0.03312932	-0.01746283	-0.001715266	-0.01323777	0.01404123	0.007202912	0.02897536	0.01363939	0.0219344	0.008827914	0	0.02463893	0.005779249	-0.02322272	-0.00174368	0.01628574	0.01794092	-0.003175326	0.00716849	0.03860473	0.005107417	0.002522069	-0.0129872	-0.001604707	-0.002894358	-0.0179377	-0.0068178	-0.01731798	0.002456249	-0.008555268	0	0.005277057	0.005730675	0.02911164	-0.02478162	-0.01420478	0.003558723	0.0175857	0.03777132	-0.02071241	-0.008891673	0.05065719	-0.001834863	-0.00997791	0.01446389
4/24/2002	-0.004275344		-0.01954665	-0.01915927	0.01285601	-0.02103328	-0.03562514	-0.01274985	0.02453668	0.007958414	-0.01988435	0.03076449	0.000327065	-0.009831353	0.007933052	-0.006429093	-0.01369391	-0.002310952	-0.006805062	-0.00464038	-0.006729912	0.001662511	0.007649846	0.005281702	0.00040024	-0.01676779	-0.01764505	-0.001751825	-0.001667362	0.009992195	0.01002682	0.003990573	0	-0.01066082	0.001018589	-0.01499841	-0.02706002	0.00060551	-0.02317345	-0.00395518	-0.008658063	0.000858001	0.002265648	0.00334076	0.002091114	0.007422714	0.004301082	-0.02672237	-0.01674091	0.007380107	-0.01369391	0.007654075	0.05694835	-0.009116473	0.004604766	-0.02886203	0.02556766	-0.01416917	0.06039806	-0.007218076	-0.009278852	-0.0468313	0.003206844	-0.001611604	0.01603112	-0.009526753	-0.02162246	-0.003994475	0.01271905	-0.01965092	-0.02396919	0.004434597	-0.0114578	-0.01054814	0.008344406	0	0.00297177	-0.003632698	-0.02840919	-0.008039623	-0.01742204	-0.02087759	0.01052933	0.004775178
4/25/2002	9.12426E-05		-0.002231077	0.01419648	0.1258606	0.01200495	0.009328804	-0.02951603	-0.0163511	-0.01536129	0.02062702	-0.002297795	0.006843761	0.02296524	-0.009172758	0.001121076	-0.009722974	-0.01189567	-0.009260913	-0.003688966	0.01734411	0.05651221	-0.000282287	-0.06389489	-0.03667893	0.008224053	-0.01222474	0.003063683	0.01120111	-0.02115362	-0.001331115	-0.03913382	-0.004564134	0.0118931	-0.00025455	0.01014856	0.01889046	0.0345067	0.01054979	-0.01089133	0.01314573	0.01911292	-0.007097262	-0.02647296	-0.009294026	0.01062536	0.01762428	-0.02288588	0.01820468	-0.009561133	0.005788728	-0.006886026	0.009647193	-0.01383246	-0.02206399	-0.01252318	-0.02148695	0.01026546	-0.009104767	0.01259765	-0.00254561	0.00991334	-0.02266692	0.001611604	0.05145231	0.00242043	0.00617398	0.01769958	-0.003294896	-0.02417139	-0.009932362	-0.001898134	0.003833871	-0.02190719	0	-0.01071439	0.004652155	-0.003645943	0.007258682	-0.02006966	0.02670525	0.000937207	0.007140926	-0.01037519
4/26/2002	-0.012810185		-0.008009013	-0.04667797	-0.02278374	-0.04640637	-0.05946462	-0.01330397	-0.02494627	-0.00496587	0.003335189	0.002297795	-0.01044737	-0.0536034	0.006711435	-0.0132527	-0.01948514	-0.009409374	0.01300943	0.008715074	-0.01734411	-0.001571092	-0.00736756	0.01394075	-0.01927973	0.001948179	-0.02549385	0.003780173	0.01026071	-0.003211994	-0.01340952	0.03514325	-0.01289152	0.000738643	0.001526329	-0.008261406	-0.005913374	0.01104984	-0.01530571	-0.006162109	-0.03493142	-0.03641439	-0.001710864	-0.02134491	-0.004225784	-0.01474228	0.000602228	-0.01769331	0.00873792	0.009128514	-0.000721761	-0.01003095	-0.01041279	-0.01765494	-0.005101051	0.02416815	-0.002718624	-0.01202332	0.006684923	-0.02230352	0.00254561	-0.02433817	-0.003280484	-0.008408846	-0.00971471	-0.02335783	-0.03387658	-0.02109202	0.003294896	-0.001379311	-0.002726035	-0.01274715	-0.02540503	-0.02071256	-0.0095714	-0.006755261	-0.00042203	-0.03132985	-0.005317876	-0.002537267	-0.02022366	-0.01225275	0.007090294	0.001603207
4/29/2002	-0.00182045		-0.02145726	0.04002237	-0.01492565	-0.01005034	0.006831794	-0.01801851	-0.03708333	-0.0194791	-0.003706453	-0.01573014	-0.01888411	-0.0416024	-0.006357076	-0.02529597	-0.002743486	0.04993996	-0.00716849	-0.02301642	-0.01173215	0.003923112	0.002840104	0.04157851	-0.01277701	-0.02243747	-0.003821848	-0.01815836	-0.02354994	0	-0.001013	0.00832584	0.000926355	-0.01337978	-0.03781854	0.001883594	-0.003099176	-0.0299406	0.01475323	-0.01461856	-0.01205068	-0.04597998	-0.02660654	0.02476372	-0.000605144	-0.005170108	-0.04431494	-0.01873929	-0.000483442	-0.01834113	-0.02782024	0.01653566	-0.01803243	-0.02056628	-0.02086929	-0.01899254	-0.04263853	-0.0238133	-0.0257683	-0.02437264	-0.000847817	0	-0.02720123	0.006797243	-0.03287118	-0.00969795	-0.003000752	-0.04777122	-0.01096712	-0.01880933	-0.01005953	0.000961693	0.01857906	0.003122376	0.00347258	-0.009991	-0.01445603	0.01702345	-0.02486632	0.002220461	0.000523697	-0.007137789	-0.01643873	-0.01452224
4/30/2002	0.008127452		0.003608336	0.01326719	-0.009232126	0.0376655	0.01604087	0.01623119	0.01909184	0.0101011	0.000371264	0.01687706	-0.003685714	0.02522452	0.000885348	0.000291078	0.007960241	0.02198977	0.0169841	0.02763359	-0.003421997	0.01051616	0.01882342	0.004416968	-0.00472611	0.01108483	0.00967324	0.01014491	0.03208831	0.01013612	0.03648829	-0.001443002	0.01379332	0.000748036	0.01675432	-0.002260739	0.0100374	0.01654884	0.009898349	0.02823148	0.02966891	0.006829073	0.006427133	0.005672165	0.0162117	0.02901716	0.04069612	0.006887829	0.01010353	0.01660877	0.008869238	0.009867253	0.002596055	0.02238215	0.01495094	-0.00221484	0.021083	-0.01246475	-0.01062178	0.01764479	0.03418424	0.008178718	0.02226024	0	0.03042768	-0.001625508	0.02008249	-0.01370331	0.01494121	0.02191011	0.00732604	0.01083503	0.004697852	0.006215655	0.01578022	0.0270165	0.002139038	-0.001648126	-0.03351893	0.02007596	0.02175125	-0.006227565	-0.000552639	0.01812009
5/1/2002	-0.002761318		0.003595363	-0.01243282	0.03480053	0.009198806	0.002927035	0.02995819	-0.02605511	0.002196079	0.009972382	0.01772371	0.002681866	-0.008996406	0.02188271	0.01759745	-0.008709773	0.01984096	-0.003373822	0.006886026	-0.004998448	0.01690398	0.01134646	0.01356992	0.02970095	0.02065143	0.01534261	0.01437829	-0.008946786	0.02619322	0.03740247	-0.001806685	0.006372347	0.007449749	-0.02364176	0.006392201	0.001790969	0.01800804	0.01466621	0.002911981	0.005301035	0.04176529	0.004358571	-0.01252151	0.002379537	0.01360293	0	0.009707069	0.000478583	0.005619206	0.02757795	-0.007581537	-0.005720244	0.004705891	0.02114409	0.02048353	0.00277778	0.003642162	-0.02223019	0.003369585	0.004089985	-0.01451587	-0.002755582	0	0.01758154	0.00648624	0.000736106	0.01596905	0.001378597	0.01162804	0.001823155	0.02194445	0.03392996	-0.008135963	0.03723468	0.008845701	0.01400405	0.01960046	0.01732086	0.008965897	0.000682827	0.009088797	0.02241143	0.006760813
5/2/2002	-0.008551917		0.01264403	-0.0117451	0.01214098	-0.05243535	-0.06467771	-0.01574836	-0.02356747	-0.000313431	0.004766279	0.03583662	0	0.001693003	0.02226119	0.01165614	-0.00100025	-0.01399299	0.01808489	-0.005160069	-0.01324105	0.02557492	0.006855916	0.006068506	-0.009239881	0.001541426	0.02636581	0.00775643	0.009351562	0.02653217	-0.0273554	0.01257878	0.007233305	0.03977246	0.01294089	0.008955284	0.008907045	-0.001152074	0.009926306	0.01625626	-0.04085347	-0.005673155	0.01095743	-0.006896579	0.006809797	-0.003184082	0.005423334	-0.01006841	0.01472361	0.003012699	-0.01514634	0	-0.003395589	-0.003255564	0.01098171	0.03835697	0.02826077	0.005438491	0.005763705	0.00822298	0.008130126	0.01388911	0.0906838	0.01313911	0.009569451	-0.005235614	-0.02684725	-0.006161849	0.003952914	0.02086213	-0.001823155	0.00464038	0.01674534	-0.0082027	0.000386698	-0.003087103	0.01297904	0.01325587	0.01171562	0.01618109	-0.01029169	0.01886848	0.000540395	0.02078914
5/3/2002	-0.008475933		0.00706263	-0.007623925	-0.007266887	-0.07320983	-0.03075774	-0.02590587	-0.0306723	-0.006289329	0.008377394	0.000217273	0.000334728	-0.01534121	0.002536999	-0.00908581	-0.04529366	-0.005359331	0.0016581	-0.001534037	-0.01245426	0.009976066	-0.006580775	-0.006503383	0.001265022	0.008435633	-0.01494038	0.001286909	-0.01180555	-0.009104767	-0.008744995	-0.000357207	0.008075414	0.01533591	-0.006845735	0.004077856	-0.006354069	0.001727613	0.007181837	0.000260044	-0.04423721	-0.01810604	-0.01619	-0.002887672	0.002063376	-0.005997619	0.008974036	0.0441846	0.01311494	0.003860181	-0.000727008	-0.003812433	-0.01635489	0.003255564	-0.008466474	-0.01262289	-0.02641319	-0.006347788	-0.00512165	-0.01558949	-0.004056801	0.01986409	-0.009113987	-0.006708219	-0.01378505	-0.02505826	-0.0476004	-0.01805399	-0.01207953	-0.01611314	-0.02400854	-0.02912371	0.0084695	0.01538492	-0.01362419	-0.008873173	0.004979263	0.003982482	-0.01627143	0	0.00875467	0.002799815	-0.04927651	0.006577698
5/6/2002	-0.009403361		-0.01677459	-0.03813287	-0.0304425	-0.04412891	-0.00229938	-0.04063348	-0.04163346	-0.008872048	-0.0524967	-0.01312068	-0.03023842	-0.01238673	-0.01035751	-0.01755188	-0.03272874	-0.02824067	-0.01670604	-0.009060303	-0.004186128	-0.008121123	0.006034028	-0.00917638	-0.02043494	-0.01461564	-0.04294248	0.000285755	-0.02992742	0.009104767	-0.02436736	-0.0125833	-0.02168107	-0.01177593	-0.04181324	-0.02282606	-0.004087895	-0.02387304	-0.02849655	-0.01387638	-0.02371653	-0.03031221	-0.03348957	-0.01280576	0.004407235	-0.01007667	0.0223802	-0.02627582	-0.03600578	0.007675944	-0.009499523	-0.006514681	-0.02177798	-0.02338433	-0.01048961	-0.01206972	-0.04097583	-0.03942997	-0.007085376	-0.01458521	-0.02886798	0.04389042	0.02412177	-0.000320564	0.003614462	-0.07336888	-0.02976889	-0.01670045	-0.02123073	-0.0365306	-0.01696553	0.003805904	-0.03307099	-0.0180532	-0.00471421	0.0176683	-0.01543305	-0.03725127	-0.02015784	-0.02950429	-0.02299349	-0.03992926	0.01408871	-0.01319895
5/7/2002	-0.001284024		0.009711957	-0.007982304	-0.01345689	-0.001142857	0.008709659	0.002823531	-0.005784697	-0.01120191	-0.007674635	0.0129034	0.000344887	0.004338402	0.01052641	-0.01109177	-0.0263101	-0.005542972	0.006715942	-0.0142372	0.01854273	-0.005202539	-0.008237279	0.002192503	-0.02924057	0.002321982	-0.006543747	-0.02064012	0.003790276	-0.007581537	-0.03114673	-0.01567945	-0.003659656	-0.001897084	0.02422217	-0.001136149	0.008920666	0.000589102	0.007877265	0.0213884	-0.06165146	0	-0.0057428	-0.01892428	-0.003230072	-0.0225327	-0.009362269	0.008483614	0.003851714	0.01559568	-0.01852591	-0.01004645	-0.03456725	-0.01040515	0.002340551	0.01559209	0.007662873	0.02222574	0.007085376	0.04880505	-0.005874964	0.01053257	0.007420267	-0.001925546	-0.02681453	0.006597962	0.01459288	0.02033742	-0.02732509	0.006995481	0.02162755	-0.01402637	0.02094963	-0.02708191	0.000983962	0.01218466	0.006285376	0.01107704	-0.01093097	0.01976593	0.005406833	-0.004374248	-0.008429384	0.009334957
5/8/2002	0.032545042		0.01629689	0.08202717	0.01429196	0.1210177	0.1355262	0.07859574	0.05456469	0.006736192	0.02698245	0.01273903	0.00960886	0.0253611	-0.0005068	0.04897185	-0.004174209	0.02888647	0.01428833	-0.00176939	0.02255028	-0.009358107	-0.004975135	0.01132416	0.01712446	0.01990115	0.0602208	0.008712121	0.04479894	0.006069821	0.007878102	0.008781615	0.02444667	-0.01001917	0.02784218	0.01839737	0.02876277	0.02615668	0.01557078	0.009247433	0.1386125	0.04006838	0.05971484	0.001789443	0.01256775	0.04357767	0.0186377	0.04103317	0.02514961	0.01164254	0.02292152	0.008122265	0.056877	0.06926677	0.01469762	-0.007765659	0.02217595	0.01401516	-0.01357048	0.02149987	0.005874964	0.08263628	0.03296469	-0.003217506	-0.003712876	0.07684433	0.1024186	0.06268036	0.007806157	0.0634705	0.002786811	0.000641849	-0.009393575	0.007954305	-0.002757536	0.003885176	0.00873368	-0.003269312	0.03816669	0.0559004	0.01193063	0.008729444	0.02452743	-0.005824128
5/9/2002	-0.011887204		-0.002856691	-0.007410491	-0.004182357	-0.05038718	-0.01162571	-0.008726059	-0.03225419	-0.001599744	-0.01283036	0.01130679	-0.002393573	-0.002817697	0.004047223	-0.01124239	-0.001116072	0.0126831	0.00559304	-0.009489988	-0.01592042	-0.01401273	-0.005278523	0.00129842	-0.00698998	-0.02222314	-0.009882898	-0.02518066	-0.02112183	-0.001009082	-0.007534282	0.002183407	-0.009887721	0.0102565	-0.02488876	-0.002607563	-0.01791093	-0.02615668	-0.008829489	-0.00384271	-0.01611353	-0.01198682	-0.02194083	0.002380954	-0.00203518	-0.03224786	-0.00752972	0.006062666	-0.0174904	-0.01625374	-0.004395611	-0.001156292	0.001328198	-0.04199906	-0.004618057	0.07045648	-0.002335904	-0.004344353	-0.04797722	-0.01408474	-0.003352895	0.000535762	-0.02120561	0.00064433	-0.00684295	-0.03105319	-0.02575565	0.001239158	0.007745693	-0.03123177	0.02744912	0.001282463	-0.004111848	0.007154342	0	-0.02796163	-0.0145988	0	-0.03572724	-0.01456478	-0.003961083	0.01675883	-0.03302847	-0.05935985
5/10/2002	-0.013262257		0.002856691	-0.03704127	-0.01265306	-0.05643787	-0.06367868	-0.03296512	-0.04140001	-0.01581443	-0.005331315	-0.01754806	-0.01205456	-0.0379574	-0.005399946	-0.01739174	-0.03349731	-0.03026433	-0.007574546	-0.005977304	-0.0391452	-0.02042067	-0.005026539	-0.01965558	-0.007039184	0.002321982	-0.02354401	-0.01208158	-0.01990115	-0.007092228	-0.02013957	-0.02391138	-0.01364278	0.01460568	-0.00915708	-0.007487867	-0.01747101	-0.01065729	-0.003499802	-0.01239685	-0.05538875	-0.01711754	-0.02243305	-0.005963047	-0.01082673	-0.01506581	-0.00291121	-0.01046423	0.000953289	-0.000840689	-0.006629859	0.001926412	0.000796073	-0.02726772	0.005960983	-0.01799449	-0.01365691	-0.01430904	-0.04252994	-0.006225009	-0.000839983	-0.03821426	-0.0157097	-0.004519052	-0.01699758	-0.003145893	-0.04458731	-0.0349697	0.007686158	-0.0194247	0.02142939	0.002240359	-0.02123753	-0.0161074	-0.002369669	-0.003550825	-0.01055976	-0.02402767	-0.004709996	-0.009434032	-0.01180364	-0.0235418	-0.05138316	-0.008715556
5/13/2002	0.01380134		0.01009154	0.02623934	-0.01367543	0.0638689	0.0761012	0.04082199	0.04914469	0.007454256	0.0102565	0.000431686	0.004839277	0.02575001	0.01361251	0.03559698	-0.007534084	0.01463138	0.01541772	0.004585792	-0.008544252	0.001555815	0.003074775	0.007032996	0.009666156	0.01420097	0.02155566	-0.004964282	-0.000837872	0.02212257	0.02971884	-0.03215711	0.01544783	0.00559703	-0.01636698	0.01529025	-0.007434978	-0.002383791	0.02398196	0.01316658	0.06013184	0.01308978	0.01657824	0.001195457	0.01315232	0.01629406	0.02305578	-0.0212628	0.02074568	-0.008445996	0.02265351	0.009576783	0.01369884	0.00670144	0.015976	0.04342788	-0.000948767	0.002785517	0.02392795	0.01241151	0.04115807	0.03660611	0.008867053	0.00741341	-0.02312242	0.03102226	0.05460037	0.01179297	0	0.03516251	0.009670405	-0.009959922	0.01088332	0.006225895	0.009249303	0.004436565	0.002544531	-0.000838926	0.002793786	0.03406939	0.008346423	-0.003408818	0.0225128	-0.002086377
5/14/2002	0.017136528		0.02509814	0.0678226	-0.007775417	0.07584402	0.04058302	0.07534944	0.07682975	0.003223729	0.003395589	0.02282766	0.003442344	0.01136053	0.02293641	0.03410507	-0.01229164	0.02672007	0.01165062	0.001192843	0.02798751	0.02305135	0.000279057	-0.004389823	0.06229508	0.02074372	0.02582237	-0.001811321	0.02769344	0.001987085	0.01520556	-0.005783706	0.02493451	-0.006767031	0.03778107	0.000370028	0.01658836	0.01715511	-0.002108593	0.01854964	0.05895316	0.0395656	0.02979251	0.01834914	-0.000580889	0.02025181	0.01302028	-0.01115383	0.001398928	-0.002973033	0.01790238	0.00986351	0.02045908	0.02310758	0.01107057	0.04162013	0.03954923	0.05040045	0.02540473	0.02637452	0.02232948	0.02594797	0.0189464	0.003846159	-0.003906255	0.03930882	0.05561972	0.03088687	-0.0130838	0.03396799	0.05116205	0.02045453	0.03798701	0.017717	-0.004122098	-0.01157626	0.00927494	0.03504791	0.01728652	0.03377749	-0.002080084	0.04902243	0.02373483	0.006246116
5/15/2002	0.001641556		-0.004907985	-0.01335973	0.01292564	-0.01780462	0.004197678	0.008831852	-0.008532144	-0.006457885	-0.01901198	-0.000632978	-0.011405	0.02151221	-0.0108251	0.00854706	0.003527341	-0.01692088	0.000643294	-0.03005167	-0.007731997	-0.003042984	0.008335697	0.002636205	-0.005355317	-0.000746826	0.008003354	0.004522166	0.03209261	0.003962363	0.008348688	-0.007374378	-0.000879895	0.000468165	0.02974391	-0.01190933	0.01132515	-0.005292573	-0.01301306	0.002765558	0.02930613	0.004301082	0.01919336	-0.01417626	-0.007289725	0.01551652	-0.02045526	0.01771802	-0.0254851	-0.000425441	0.009184098	-0.00948234	-0.002309766	-0.02051354	-0.003177276	-0.003712876	0.01179152	-0.02071113	0.006083155	-0.002290952	0.01952424	-0.05755824	0.01100753	-0.002562461	0.004555817	-0.01156936	0.00278843	0.02007367	-0.01325725	-0.01683978	0.02382043	-0.01081435	-0.01942594	-0.01697249	0.000786473	-0.007642204	0	-0.02005387	-0.0339902	-0.01141279	-0.01856446	0.005558143	0.01757913	-0.004993768
5/16/2002	0.001226481		-0.006169051	-0.003169575	-0.002571797	0.01878454	0.01436698	-0.008831852	-0.01966632	0.0306244	0.01069121	-0.008265386	0.01380761	0.01943403	-0.01127707	-0.008278856	-0.004705891	0.01018685	0.003530737	-0.009876623	0.0102961	0.002283106	0.00716849	-0.02487912	0.000412967	-0.01089213	0.01283645	0.003453198	-0.01511564	0.0306668	0.008609325	-0.0204651	-0.001762115	0.003737449	-0.01658929	0.01116914	0.00971244	-0.007100622	0.01063557	-0.00326921	0.005400553	0.001286725	-0.006169397	-0.04191321	-0.00911369	-0.02114581	-0.02440563	-0.000688943	0.01612173	-0.03375483	-0.003522371	-0.01652295	-0.01893456	0.03383987	-0.01356975	0.00433035	-0.02372374	0	0.01604312	0.003720136	-0.004651171	0.01265491	-0.003337309	0.008940034	-0.005208345	0.01120219	0.01725371	0.003306782	0.005105773	0.02324185	-0.006514681	0.02650834	-0.02692231	-0.03895283	0.006269613	-0.01959507	0.00335149	-0.03405837	-0.001419447	0.005861845	0.007923274	-0.007883185	-0.02274117	-0.01555634
5/17/2002	0.002739501		-0.005273783	-0.00716849	0.01364045	0.007804918	0.006361107	-0.01626052	0.006730033	-0.003461845	-0.02033448	-0.00341079	-0.008953228	0.00836825	0.008635059	-0.006996799	0.005585786	0.009128096	0.00924899	0.01273903	0.02684513	-0.001521491	-0.000549602	-0.01495609	0.01394037	0.00639942	0.00918429	0.01679463	-0.006836946	0.03207822	-0.006947919	0.001192132	0.02954168	0.006738727	-0.004715754	-0.00705929	-0.004470946	0.005330187	0.00184965	0.002264437	0.003584233	0.01277701	0.0047706	-0.03471475	-0.000590842	0.008631992	-0.03532244	0.03087607	-0.02091331	-0.02000511	0.008432938	0.002708456	0.02226918	0.04443621	-0.006090616	-0.0358191	0.01056267	0.0229128	-0.02892903	0.006548066	0.00851069	0.003819923	0.01375407	-0.008940034	0.00780238	0.002811566	0.01392922	-0.008741578	0.01856076	0.006995259	-0.004914015	-0.01474537	0.02405757	-0.01612099	-0.00097704	0.01869213	-0.002931939	0.02658945	0.02472726	0.01628745	0.007338841	0.02482886	0.007447757	0.01971954
5/20/2002	-0.010041122		-0.007806441	-0.01125414	-0.03008392	-0.009765703	-0.01958631	-0.004930166	-0.01791449	-0.0245744	-0.004272681	-0.01484377	-0.01253062	-0.01762758	-0.01919765	-0.02046177	0.01686086	-0.006236528	-0.01438874	-0.01026071	-0.0182395	-0.016117	-0.01133392	-0.005953762	0.006088917	-0.01360051	-0.02009845	-0.01604551	-0.01381574	-0.009328426	-0.02453492	0.03127698	-0.02251177	-0.008372142	-0.01135626	-0.005983563	-0.01000759	-0.0148768	-0.004497957	-0.009088677	-0.02609789	-0.01707254	-0.01296158	0.02473961	0.007067167	0.01192146	0.0187147	-0.008051033	0.007178782	-0.001797753	0.000699545	0.01305201	-0.02200736	-0.02565132	-0.00191095	0.001917546	0.002281543	0.00854051	-0.004789609	-0.01457793	-0.01552826	-0.009302393	-0.01806133	-0.01096431	-0.06143454	-0.01463291	-0.03292478	-0.01864072	-0.01674357	-0.01693602	-0.01322333	0.001263424	0.000409752	0.01843969	-0.01397798	-0.01089929	-0.009271031	-0.01004613	-0.01553667	-0.01935366	-0.01208527	0.04484658	-0.02719288	-0.000415541
5/21/2002	-0.009654626		0.00625002	-0.05312452	-0.007005283	-0.02333191	-0.01765203	-0.03350397	-0.02316235	-0.006808261	0.01391596	-0.002169669	0.003496507	0.000547046	-0.006934489	-0.02370771	0.01117971	-0.01747617	-0.0106849	0.001236859	-0.03028582	-0.02467327	-0.003899726	-0.01667477	-0.01837912	-0.01070756	-0.01297823	0.003587984	-0.01110894	0.006073366	-0.002384603	0.001922708	-0.004387896	-0.01553338	-0.02965177	-0.004134567	-0.02908368	-0.03850155	-0.01039594	-0.002285135	-0.01293679	-0.02440208	-0.01485742	-0.005025136	0.008764298	-0.01934451	0.009523882	0.01603776	-0.004780124	0.004936066	0.04978867	0.00911168	-0.01503391	-0.01414451	-0.01406168	-0.01999422	-0.006401485	-0.07703082	-0.03276696	-0.01830648	-0.002350177	-0.02561387	0	0.002590675	-0.002758622	-0.01183741	-0.03765987	0.004309025	0.003081667	0.001610047	-0.02869395	0.01161162	-0.0265686	-0.001802962	-0.01337212	-0.007792843	-0.00893053	-0.02254935	0	-0.002795641	0.01798704	-0.01443279	-0.03643281	-0.01381064
5/22/2002	0.002412442		-0.004370909	0.03600221	0.01048961	0.009995086	-0.005824128	0.003401364	0.01590572	-0.006854931	0.004595948	0.003469214	0.005916147	0.01060801	0.009123226	0.002818491	0.0286617	0.001223541	0.005842276	-0.02102711	-0.01052295	-0.004769484	0.003343553	-0.0552096	0.02563721	0.004220225	-0.00557415	-0.004936804	0.01519224	0.01387626	-0.01477436	0.0167623	0.01049878	-0.002374734	-0.000547345	0.01049092	-0.01197931	0.005591813	0.01330869	0.01538686	0.0191605	-0.01645579	-0.002594035	0.02426247	0.01529832	-0.007681461	0.002366865	-0.01099828	0.01190774	0.03475168	0.03401243	0.02057301	-0.01203062	-0.007147993	0.000775645	-0.1661661	0.001833181	-0.01470964	-0.02004362	0.003220615	0.008590447	0.01233199	-0.002881846	0.00805287	-0.00138217	0.006496774	0.01758524	0.005818421	0.02219529	0.000964785	-0.00773532	0.006840823	-0.00633047	0.02293679	0.01337212	0.02678934	-0.01203281	-0.003880151	0.002460026	-0.005896409	0.01340917	0.01833312	0.007876442	0.007138388
